first_name,last_name,director_id
 Mick,Partridge,d15128
Adrian,Tanner,d19565
Ju-hyoung,Lee,d11134
Ja-hong,Koo,d10316
Man-dae,Bong,d1994
Ounie,Lecomte,d11064
Rod,Blackhurst,d1815
 Brian,McGinn,d12842
Jamal,Hill,d8100
Malik,Vitthal,d20614
Kaspar,Munk,d13867
Tod,Lending,d11260
Riton,Liebman,d11498
Sophie,Chiarello,d3272
Alessio Maria,Federici,d5514
Marco,Martani,d12474
Barney,Elliott,d5188
Dani de la,Orden,d14776
Simon,Fitzmaurice,d5735
Oliver,Dommenget,d4749
José Luis,Sepúlveda,d17944
Justin,Tipping,d19896
Robert,Kirk,d10089
Philip,Brophy,d2363
Ali,Akbarzadeh,d172
Rafael,Montero,d13552
Tripp,Rhame,d16464
Aleksey,Mizgiryov,d13437
Luciano,Moura,d13788
Andrew,Bush,d2590
Raúl,Arévalo,d675
Nissim,Dayan,d4370
Mika,Taanila,d19453
Sébastien,Laudenbach,d10933
Andrey,Nekrasov,d14165
Jan,Bubenicek,d2466
Won-Chan,Hong,d8287
Mikhail,Mestetskiy,d13136
Áron,Mátyássy,d13978
András,Kern,d9837
András,Dési,d5055
 Gábor,Móray,d13994
Ben,Bachar,d881
 Itzik,Kricheli,d10462
Andrew,Martin,d12487
Josh,Bishop,d1780
Tim,Kinzy,d10075
 Andrew,Seklir,d17894
Gaspard,Augé,d787
 Xavier de,Rosnay,d16918
 Romain,Gavras,d6380
N/A,So-Me,d18696
Ben Charles,Edwards,d5114
Victor,Gonzalez,d6817
Laurence,Connor,d3721
 Simon,Phillips,d15470
Brendan,Toller,d19948
Mollie,Miller,d13294
Tosca,Musk,d13943
Antony J.,Bowman,d2135
Craig,Atkinson,d751
Kongkiat,Khomsiri,d9919
Pema,Tseden,d20132
Dean,Bennett,d1476
Kevin G.,Cremin,d3981
Peter,Rader,d16078
Michelle,Johnston,d9187
Tikhon,Kornev,d10352
Sing-Choong,Foo,d5843
 Betty,Tang(co-director),d19560
Cavi,Borges,d2047
 Luciano,Vidigal,d20515
Masaya,Fujimori,d6115
Alex,Lehmann,d11202
Márk,Bodzsár,d1922
Yorgos,Zois,d21995
 Rain,Tolk,d19945
Rainer,Sarnet,d17436
Rob,Gibbs,d6523
Richie,Smyth,d18677
Aleksey,Krasovskiy,d10435
Gary Michael,Schultz,d17739
Jacob,Frey,d6044
Ishaya,Bako,d978
Osmany,Rodriguez,d16751
 Matt,Villines,d20571
Ain,Mäeots,d13979
Daihachi,Yoshida,d21734
 Karen J.,Lloyd,d11644
 Conrad,Helten,d7913
Juan Carlos,Tabío,d19463
Paul,Negoescu,d14149
Iulia,Rugina,d17063
George,Gage,d6203
Nicole Lucas,Haimes,d7430
Bill,Wilson,d21304
David,Hartman,d7702
Charlie,Jordan,d9262
Maria,Pulera,d15959
Kristijonas,Vildziunas,d20549
John,Dexter,d4590
Rory,Rooney,d16850
Vicente,Villanueva,d20561
Arnold L.,Miller,d13268
 Norman,Cohen,d3579
Marek,Losey,d11743
Paul Salahadin,Refsdal,d16335
Jane,Howell,d8419
Murilo,Salles,d17283
Beto,Brant,d2221
 Renato,Ciasca,d3419
Sophie,Goodhart,d6827
Arthur,Cary,d2964
Vito,Rocco,d16709
 Paul,Davis,d4327
 Ómar Örn,Hauksson,d7764
 Dean,Hewison,d8040
 Joel,Morgan,d13661
 Johannes,Persson,d15386
 Nicholas,Peterson,d15402
 Erlingur,Thoroddsen,d19834
 Rasmus,Wassberg,d20885
Alex,Helfrecht,d7888
 Jörg,Tittel,d19904
Yun-su,Jeon,d9060
Dong-hoon,Baek,d901
 Walt,Dohrn(co-director),d4729
Bill Ross,IV,d8653
 Turner,Ross,d16922
Carlos,Velo,d20447
Stephen,Kemp,d9792
Jeremy,Coon,d3775
 Tim,Skousen,d18532
Sam,Kuhn,d10541
Oliver,Frampton,d5941
Patricio,Valladares,d20358
Puk,Grasten,d7008
Benedict,Andrews,d459
William T.,Naud,d14109
Ken,Dixon,d4697
Robert Vincent,O'Neill,d14576
Paul,Grau,d7013
Jeff,Leroy,d11328
Jimmy,Shaw,d18086
Gianluigi,Calderone,d2724
Sakari,Kirjavainen,d10084
Wojciech,Kasperski,d9602
 Rex,Piano(co-director),d15485
Antonin,Peretjatko,d15347
Rodrigo,Moreno,d13653
H.M.,Coakley,d3544
Ray,Laurent,d10952
Gordian,Maugg,d12675
Mark,Baker,d965
 Jacques,Drouin,d4905
 Taku,Furukawa,d6158
 Co,Hoedeman,d8191
 Kihachiro,Kawamoto,d9685
 Yôichi,Kotabe,d10376
 Yuri,Norstein,d14433
 Raoul,Servais,d17975
 Shinichi,Suzuki,d19354
 Isao,Takahata,d19492
 Koji,Yamamura,d21624
Logan,Kibens,d9936
Philippe,Gagnon,d6212
Tony,Klinger,d10173
 Larry,Peerce,d15273
 David,Winters,d21367
Luis,Oliveros,d14710
Arturo Ruiz,Castillo,d3001
Director,X.,d21586
Michael,DeCarlo,d4377
Leslie,Hope,d8312
Ali,Scher,d17595
Roel,Mondelaers,d13522
Sophia,Takal,d19495
 Andy,Schocken,d17682
Valerie,Weiss,d21035
Aaron,Fronk,d6087
Wendy J.N.,Lee,d11169
Matthew,Ross,d16932
Alex,Horwitz,d8359
Nelson,Lyon,d11932
Jeffrey St.,Jules,d9358
Kyung Ho,Lee,d11144
 Wonjae,Lee,d11087
Jamie,Adams,d79
Martijn,Heijne,d7863
Will,Koopman,d10323
Scott,Zakarin,d21837
Robert,Delamere,d4451
Mark A.,Reyes,d16445
Nikolay,Dostal,d4828
Sotiris,Dounoukos,d4854
Jochen Alexander,Freydank,d6045
Andrew,Coats,d3546
 Lou,Hamou-Lhadj,d7530
Jelle de,Jonge,d9245
Cassie,Jaye,d9010
Ewan,McGregor,d12862
Leo,Hurwitz,d8585
 Paul,Strand,d19188
Jay,Woelfel,d21420
Anthony,Giordano,d6603
Vincent,Masciale,d12555
Roger,Mainwood,d12125
Anne,Bogart,d1931
 Holly,Morris,d13707
Roman,Cheung,d3258
Nick,Jongerius,d9247
Hong,Dongmyung,d4767
 Eun-kyung,Jo,d9103
 Jho Kwang-soo,Kim,d9962
Michael,Steiner,d19017
 Rebecca Harrell,Tickell(co-director),d19864
Garth,Davis,d4333
Zack,Whedon,d21135
Andrew,Ahn,d151
Panos,Glykofrydis,d6694
 Dinos,Katsouridis,d9631
Thanasis,Vengos,d20453
Matt,Stuertz,d19230
Gideon,Bradshaw,d2174
Rudy,Behlmer,d1386
 Loring,d'Usseau,d22048
 Ken,Murray,d13929
 Biagio,Proietti,d15905
S,Krishna,d10472
Franck,Dion,d4676
Ian,Bonhôte,d1996
Angela,Bassett,d1248
 Manfred,Becker(co-director),d1352
Camille O.,Cosby,d3867
 David,Lewis,d11436
Alain,Desrochers,d4562
Stephen,Dunn,d4976
Joey,Kuhn,d10540
Kuen,Yeung,d21693
Kim,Kwang-tae,d10644
Chris,Reading,d16280
Rania,Attieh,d761
 Daniel,Garcia,d6294
Vivienne De,Courcy,d3902
Ka-Wai,Kam,d9465
Lance,Weiler,d20991
Jennifer,Dworkin,d5037
Sandhya,Suri,d19332
Martin,Butler,d2613
 Bentley,Dean,d4409
Elizabeth,Blozan,d1885
Chris,McCawley,d12770
 Jim,Morrison,d13723
 Jim,Munroe,d13872
 Tate,Young,d21753
Dano,Johnson,d9146
 Jeffrey,Travis,d20042
Hisonni,Johnson,d9149
Letia,Clouston,d3532
Ilya,Maksimov,d12160
 Konstantin,Bronzit,d2336
 Denis,Chernov,d3243
 Mikhail,Meschaninov,d13127
Victor,Iliu,d8690
Carlos,Sedes,d17850
Brian,Pulido,d15960
Robert,Riskin,d16587
 Harry,Lachman,d10714
Vitaliy,Manskiy,d12300
Regina Russell,Banali,d1039
Drew,Pearce,d15247
Brian,O'Hara,d14556
Sara,Jordenö,d9268
Kim A.,Snyder,d18694
Nanfu,Wang,d20837
Kirsten,Johnson,d9158
Lucille,Celic,d3054
 George,McCann,d12751
Leythum,Leythum,d11466
Richard,Desjardins,d4557
 Robert,Monderie,d13523
Zak,Knutson,d10220
Geoff,Lapaire,d10869
Guðmundur Arnar,Guðmundsson,d7341
Antonio,Trashorras,d20038
Chris,Trebilcock,d20050
Jason William,Lee,d11120
Shinsuke,Ogawa,d14629
 Xiaolian,Peng,d15305
Rodrigo,Sorogoyen,d18794
Helena,Taberna,d19456
Scott B.,Hansen,d7584
Brett,Rapkin,d16198
Matt,Norman,d14424
Mudassar,Aziz,d854
Keiichi,Ozawa,d14883
Mio,Ezaki,d5391
Jared,Martin,d12497
 Robert,Mrazek,d13803
Vladimir,Toropchin,d19981
Darina,Shmidt,d18245
 Richard,Ladkani,d10717
Shigemichi,Sugita,d19272
Katina Medina,Mora,d13621
Albert,Ray,d16253
Slávek,Horák,d8360
Nick,Marck,d12339
Jonathan,Barré,d1199
Tom,Jenkinson,d9048
 Rich,Peppiatt,d15332
Viesturs,Kairiss,d9441
Eddie,O'Keefe,d14562
Galen T.,Chu,d3377
Julien,Rambaldi,d16142
Hugo,Latulippe,d10920
 François,Prévost,d15936
Dimitris,Athanitis,d743
Anthony,Simmons,d18388
Wiktor,Grodecki,d7174
 Mark,Rosman,d16916
Pongpat,Wachirabunjong,d20702
Emiko,Hiramatsu,d8134
Hyun-Jong,Lee,d11114
 Natar,Ungalaaq(co-director),d20288
David L.,Corley,d3830
Selma,Vilhunen,d20553
Darin,Ferriola,d5609
Shujaat,Saudagar,d17479
Jianbin,Chen,d3218
Ralitza,Petrova,d15430
Greg,Griffin,d7135
Chihiro,Amano,d337
 Kei'ichi,Sato,d17457
Jae-Hyun,Park,d15065
Gi-hoon,Jeong,d9064
Tsz Ming,Wong,d21467
Saxon,Logan,d11678
Alan,Grint,d7163
Chris,Alexander,d236
Boris,Stepantsev,d19038
Chris,Kasick,d9599
Ilyssa,Goodman,d6835
Eric,Bilitch,d1733
Teddy,Smith,d18661
 Katharina,Schöde,d17784
Marc-Andreas,Bochert,d1910
Uwe,Janson,d8968
Thomas,Freundner,d6043
Karin,Brandauer,d2202
Tobias,Wiemann,d21211
Matthias,Steurer,d19074
Christian,Theede,d19752
Chris,McCoy,d12789
Matthew Hammett,Knott,d10211
Toni,Bestard,d1651
 Marcos,Cabotá,d2679
Jane,Gull,d7281
Victoria,Mahoney,d12113
Dominik,Hartl,d7695
Knate,Lee,d11139
Shawn,Crahan,d3955
Naoko,Yamada,d21610
Toon,Wang,d20842
Tatsuyuki,Nagai,d14021
Marcel,Barrena,d1172
Matthew,Longfellow,d11705
 Wanda,Tuchock,d20159
Matt,Berman,d1577
Anaïs,Barbeau-Lavalette,d1085
Reuben,Atlas,d754
Alessio Rigo de,Righi(co-director),d16553
 Matteo,Zoppis(co-director),d22003
Michal,Siewierski,d18327
Juan Manuel,Cotelo,d3886
Jean,Genet,d6420
Raúl,Campos,d2786
 Jan,Suter,d19341
Rich,Fox,d5922
Irving,Brecher,d2240
Max,Lewkowicz,d11458
Francisco,Varone,d20398
Óskar Thór,Axelsson,d837
Eagle,Pennell,d15319
Bartosz M.,Kowalski,d10400
Hannaleena,Hauru,d7766
Armando Robles,Godoy,d6712
Rachel,Lang,d10836
Matt,Peters,d15397
 Melchior,Zwyer,d22039
Junji,Kurata,d10601
Minoru,Kanaya,d9485
 Kiyosumi,Kuzakawa,d10630
 Don,Hall(co-director),d7474
 Chris,Williams(co-director),d21282
Charlotte,Zwerin,d22032
Jake,Gavin,d6376
Michael,Shumway,d18280
Dollan,Cannell,d2800
Shogo,Yabuuchi,d21599
Yi-kwan,Kang,d9504
Rolando,Colla,d3647
Kyle,Lawrence,d10994
 Caleb,Doyle(co-director),d4876
Danyael,Sugawara,d19265
Chris,Mortensen,d13738
Glenio,Bonder,d1985
James,MacTaggart,d12011
Maciej,Bochniak,d1912
Young-Tak,Kim,d10017
Johnny,Ma,d11966
Isaac,Rentz,d16418
Sonia,Kennebeck,d9802
Anna,Foerster,d5808
Kim,Druzhinin,d4911
 Andrey,Shalopa,d18020
Thomas,Roper-Brown,d16857
 Thomas,Gofton(co-director),d6726
Heidi,Brandenburg,d2203
 Mathew,Orzel,d14819
Veronica,Velasco,d20438
Jun,Lana,d10791
Jennifer,Liao,d11480
Nicholas,Brooks,d2356
Rick,Sloane,d18566
Ganesh,Raj,d16128
Omar,Omar,d14743
Johnpaul,George,d6439
Rajeev,Ravi,d16242
Abrid,Shine,d18222
Dick,Randall,d16170
Javier,Aguirre,d134
Julia,Knowles,d10215
Kim Rocco,Shields,d18180
Gil,Portes,d15768
Rob,Lemkin,d11250
 Thet,Sambath,d17308
Brent,Zacky,d21826
François,Bertrand,d1634
Soon-rye,Yim,d21703
Ji-yeong,Jeong,d9067
Müfit Can,Sacinti,d17183
Selçuk,Aydemir,d841
Ersoy,Güler,d7360
Orhan,Oguz,d14641
Stephen,Cognetti,d3576
Federica Di,Giacomo,d6508
Cody,Knotts,d10212
Patrick,McGuinn,d12865
Keith,Beauchamp,d1326
Luc,Côté(co-director),d4164
 Patricio,Henríquez(co-director),d7953
Mark,Becker,d1348
Rick,Ostermann,d14838
Tim,Godsall,d6713
Boris,Jacq,d8901
 Habib,Louati,d11751
Ron,Satlof,d17456
Jason,Lew,d11428
Konstantin,Feoktistov,d5566
Sergei,Glezin,d6675
Christopher,Kezelos,d9880
Jim,Hosking,d8363
Pedro,Olea,d14687
Patrick G.,Donahue,d4754
Jaana,Fomin,d5828
 Ulf,Malmros,d12207
Martín,Rosete,d16908
Ramon,Fernandez,d5579
Leonardo,Matsuda,d12628
Nikolai,Volev,d20639
Jim,Klein,d10151
Raam,Shetty,d18173
Todd,Newman,d14249
John,Ross,d16930
Emil,Ben-Shimon,d1437
 Jean-Luc,Gaget,d6206
Devin,Chanda,d3117
 Matt,Mitchenor,d13410
 James,Rothman,d16979
Ted,Schillinger,d17618
Matthew,Galkin,d6235
Morgan Jon,Fox,d5920
Ky,Dickens,d4630
John,Holowach,d8265
Brian,Malone,d12214
Don Roy,King,d10044
Sacha,Wolff,d21440
Jorge,Algora,d253
Salvador,Calvo,d2745
Jeff,Tomsic,d19959
Jaakko,Pakkasvirta,d14929
Patrick,Jean,d9016
Alessandro,Piva,d15612
David,Osit,d14833
Keith,Griffiths,d7144
 Stephen,Quay,d16021
Jens,Östberg,d22084
Akiyuki,Shimbô,d18192
Samantha,Fuller,d6144
Eché,Janga,d8957
Doug,Walker,d20766
 Christophe,Lourdelet(co-director),d11761
Fyodor,Dmitriev,d4710
Wyatt,Cenac,d3056
Salvador,Carrasco,d2920
Carlos Enrique,Taboada,d19458
Antonis,Sotiropoulos,d18804
Jesse,Shapiro,d18047
Thomas,Dekker,d4445
Kyoung-mi,Lee,d11142
Amanda,Marsalis,d12440
Stephen,Suettinger,d19263
Gösta,Bernhard,d1592
Martin,Hoffmann,d8215
 Daniela,Hartmann,d7707
Mark,Samels,d17310
Cheik,Doukouré,d4852
Omar,Al-Qattan,d197
 Michael,Schwarz,d17765
Johannes,Nyholm,d14500
Ravi,Kapoor,d9537
Justine,Triet,d20077
Anderson,Boyd,d2145
Rodrigo,Blaas,d1801
Kim,Robinson,d16695
Bruno,Vaussenat,d20422
Paul,Kenworthy,d9827
 Ralph,Wright,d21532
Han,Lee,d11110
Neal,Wu,d21562
Masato,Hijikata,d8084
Joe,DeMaio,d4391
Árpád,Sopsits,d18783
Asako,Hyuga,d8625
Jean-Nicolas,Orhon,d14783
Matthew,Holmes,d8261
Mai,Suzuki,d19358
Christian I. Nyby,II,d8645
Nikias,Chryssos,d3375
Jackson,Stewart,d19101
Trevor,Juras,d9382
Keith,Wright,d21544
Aaron,Keeling(co-director),d9730
 Austin,Keeling(co-director),d9729
Matt,O'Mahoney,d14564
Mikkel,Serup,d17974
Vladimir,Basov,d1243
Jan-Christoph,Glaser,d6645
 Carsten,Ludwig,d11833
 Sven,Taddicken,d19467
 Jakob,Ziemnicki,d21961
Jon,Klaczkiewicz,d10130
Jann,Turner,d20211
Oleg,Assadulin,d719
Saeed,Roustayi,d17002
James Steven,Sadwith,d17195
Ceyda,Torun,d19993
Hayato,Kawai,d9679
Richard,Mears,d12956
 Merlin,Crossingham,d4027
Chihiro,Ikeda,d8680
Kirk,Sullivan,d19298
Jennifer,Aniston,d494
 Patty,Jenkins,d9040
 Alicia,Keys,d9877
 Demi,Moore,d13585
 Penelope,Spheeris,d18858
Thadd,Turner,d20214
Jeff,Prugh,d15927
Bettina,Wilhelm,d21242
Paco del,Toro,d19980
Michael,Lucas,d11822
 Scott,Stern,d19056
Julien,Neel,d14142
Juan de,Orduña,d14777
Alexis,Alexiou,d248
Matt,Kugelman,d10536
Yannis,Economides,d5093
Jason,Baffa,d910
Kai,Neville,d14224
Carsten,Fiebeler,d5637
Rick,Harper,d7643
Miguel Ángel,Lamata,d10759
David L.,Hunt,d8552
Paloma,Lommel,d11690
Asaph,Polonsky,d15709
Rhys,Davies,d4322
Dinu,Cocea,d3551
Dong-Suk,Kuk,d10547
Drew,Casson,d2986
Lasse,Keso,d9859
Florian,Gottschick,d6913
Julian,Rosefeldt,d16872
Van,Neistat,d14164
Lily,Baldwin,d1010
 Frances,Bodomo,d1918
 Daniel Patrick,Carbone,d2842
 Josephine,Decker,d4426
 Lauren,Wolkstein,d21446
Takashi,Ito,d8817
Yunus,Malik,d12185
Hassan,Askari,d706
Renzo,Martinelli,d12515
Idrees,Khan,d9893
Abrar,Alvi,d325
Pepa San,Martín,d12542
Michelle,Boyaner,d2144
Karen,Collins,d3656
Nathan,Holt,d8270
 Shawn,Kornhauser,d10353
Bruno,Chauffard,d3185
 Glenn,McCoy,d12788
Alexandre,Promio,d15906
Robert K.,Bonine,d1999
 Thomas,Crahan,d3954
James,Williamson,d21284
Wayne,Berwick,d1637
Nely,Reguera,d16344
Marc,Crehuet,d3980
Arash T.,Riahi,d16471
Jacques,Dorfmann,d4813
 Pierre,Magny,d12096
Jung-hoon,Kim,d9991
Jon,Jarocki,d8986
Alain,Margot,d12371
Bob,Kline,d10168
Jason Paul,Laxamana,d11005
Joong-Hoon,Park,d15070
Chris,Howe,d8411
Steve,Barkett,d1135
Eric,Summer,d19307
 Éric,Warin,d20865
Edmund,Entin,d5263
 Gary,Entin,d5262
Simon,Pearce,d15250
 Christian,Martin,d12482
Richie,Keen,d9732
Indar,Dzhendubaev,d5052
Jamie Magnus,Stone,d19152
Enrico,Lando,d10808
Laura,Israel,d8804
Lorenzo,Bianchini,d1707
Mark,Borchetta,d2035
Katie,Holmes,d8260
Jason,Hreno,d8431
 Riki,Lindhome,d11557
Joaquín,Mazón,d12727
Antonio,Ozores,d14888
 José Luis Sáenz de,Heredia,d7972
Landon Van,Soest,d18711
Nesli,Çölgeçen,d22058
Donald,Crombie,d4006
Michaela,Kezele,d9879
Andrey,Galat,d6223
 Maksim,Volkov,d20646
Mari-Lynn C.,Evans,d5366
 Jordan,Freeman(co-director),d6018
Alice,Lowe,d11781
Chris,McKay,d12878
Billy,Senese,d17937
Douglas,Blush,d1892
 Lisa J.,Klein,d10147
Bruce,Burgess,d2522
Darwyn,Cooke,d3763
Bruce,Timm,d19884
 Matt,Stone,d19148
 Jeremy,Harty,d7713
 Gary,Howsam,d8425
Jeremy,Chipper,d3292
Oksana,Karas,d9553
Harrison,Atkins,d747
Nate,Adams,d84
 Adam,Carolla,d2895
Ian,Merrick,d13115
Willis,Robards,d16631
Stephan,Streker,d19205
Miles,Doleac,d4739
Nathan,Drillot,d4898
 Jeff,Petry,d15432
Anthony,Friedman,d6066
Al,Campbell,d2770
 Marcus,Daborn,d4191
 Graham,Proud,d15919
 Dan,Tucker,d20161
Ian,Olds,d14686
Hiroaki,Miyamoto,d13431
Alexis,Bloom,d1880
Kandice,King,d10052
Annie J.,Howell,d8415
 Lisa,Robinson,d16683
Jack,Neo,d14203
B. Reeves,Eason,d5069
Cal,Seville,d17989
Daniel,Kontur,d10313
Elisabeta,Bostan,d2084
 Julien,Simonet,d18406
Roger,Delattre,d4461
Peter,Foott,d5844
Garrett,Zevgetis,d21925
Pau,Teixidor,d19682
Martin,Hollý,d8251
Eric,Green,d7055
Eunice,Macaulay,d12013
 John,Weldon,d21046
Teddy,Mattera,d12643
Harald,Hamrell,d7533
Jarl,Kulle,d10560
Marco,Dutra,d5022
 Juliana,Rojas,d16800
João,Falcão,d5421
Julia,Ducournau,d4928
Byeong-gon,Kim,d9967
John,Carchietta,d2844
Jeffrey D.,Brown,d2392
Karra,Elejalde,d5165
 Fernando Guillén,Cuervo,d4067
Emiliano Rocha,Minter,d13361
 Will,Hay,d7788
Max,Tash,d19601
 Nilesh,Maniyar(co-director),d12267
Chiva,Rodriguez,d16746
Jeannie,Gaffigan,d6197
Antonio,Santini,d17384
 Dan,Sickles,d18299
 Tommaso,Rossellini(co-director),d16941
Zachary,Treitz,d20056
Bruno,Garotti,d6338
Mir-Jean Bou,Chaaya,d3067
Thierry,Poiraud,d15660
Max,Zähle,d22042
Andy,Bausch,d1286
Jon,East,d5071
Thomas,Zellen,d21901
Jordan,Peele,d15270
 Bryan,Spicer,d18861
Harold M.,Shaw,d18085
María Verónica,Ramírez,d16162
Sevan,Matossian,d12626
 Carey,Peterson,d15400
Jean-Christophe,Jeauffre,d9021
Yûzô,Kawashima,d9695
Anthony,Power,d15822
Adrian,Tofei,d19932
Dave,Schultz,d17736
Tim,Ritter,d16603
Matt,Spicer,d18864
Macon,Blair,d1831
Yaropolk,Lapshin,d10878
Vasilis,Vafeas,d20334
Paul,Dugdale,d4945
Jim,O'Hanlon,d14553
Esen,Isik,d8793
 John,Barry,d1193
Chester,Tam,d19534
K.,Asif,d705
Gad,Elmaleh,d5205
Florence,Quentin,d16026
Irene Taylor,Brodsky,d2323
Radek,Wegrzyn,d20978
Maysaloun,Hamoud,d7531
Barbara Wong,Chun-Chun,d3392
 Marcelo,Gomes,d6802
Nyrki,Tapiovaara,d19574
Don,Letts,d11356
Rafael,Eisenman,d5153
Saskia,Diesing,d4647
Sotiris,Tsafoulias,d20123
Thodoris,Atheridis,d744
Christos,Dimas,d4664
Antonis,Aggelopoulos,d122
Tuukka,Tähti,d20243
Rahul,Jain,d8924
Sohrab Shahid,Saless,d17265
Clive,Turner,d20208
 Roger,Nall,d14068
Lasse,Braun,d2226
 Max,Fischer,d5703
 Oscar,Gigard,d6540
 Hans,Kanters,d9513
 Geert,Koolman,d10319
 Lee,Kraft,d10412
 Dusan,Makavejev,d12142
 Jens Jørgen,Thorsen,d19839
 Heathcote,Williams,d21251
Shamus,Culhane,d4077
Wojciech,Marczewski,d12357
Ray,Argall,d590
Claudia,Sparrow,d18832
Lorena,Muñoz,d13956
Carlos,Olivieri,d14712
 Alejandro,Stoessel,d19129
Carlos,Galettini,d6229
Raúl Rodríguez,Peila,d15279
Jonathan,Straiton,d19187
Rain,Rannu,d16185
Alex,Schaad,d17542
N.D.,Wilson,d21313
Attila,Gigor,d6543
Bob,Gebert,d6398
Pablo,Moreno,d13652
Andrea Luka,Zimmerman,d21973
Hernán,Guerschuny,d7255
Jacques,Lacerte,d10709
Alan,Stivelman,d19122
Benjamin,Cox,d3936
Mike,Christie,d3369
Miles,Joris-Peyrafitte,d9273
Ashir,Azeem,d853
Vincent,Zhou,d21948
David,Chen,d3217
Matt,Murphy,d13917
Gabriel Le,Bomin,d1974
Carlos Kaimakamian,Carrau,d2921
Jeroen,Jaspaert,d8999
 Daniel,Snaddon(co-director),d18678
Stephen,Durham,d5011
 Karyn,Kusama,d10620
 St.,Vincent,d20575
 Jovanka,Vuckovic,d20684
Attila,Till,d19877
Simon,Stadler,d18928
Axel,Danielson,d4254
 Maximilien van,Aertryck,d113
Michael,Wright,d21546
Micha,Lewinsky,d11435
John,Cregan,d3978
Bettina,Oberli,d14591
Gunter,Friedrich,d6072
Elmar,Fischer,d5704
Thomas,Mignone,d13213
Adolf,Winkelmann,d21337
Marc,Schippert,d17621
Theodor,Kotulla,d10384
Kote,Mikaberidze,d13220
Joseph,Itaya,d8813
Jon,Saunders,d17487
Pierre,Badel,d890
Heinz,Bütler,d2667
Ido,Fluk,d5798
Theodore,Ushev,d20316
Robert,Valley,d20360
Bryan,Carzan,d2966
Avishai,Sivan,d18492
Tiago,Guedes,d7241
 Frederico,Serra,d17961
Sean,Brosnan,d2365
Bill,Purple,d15979
Luke,Sparke,d18828
George,Clarke,d3470
Keri,Collins,d3658
Geordie,Sabbagh,d17168
Yuk Ching,To,d19913
 Tianyu,Zhao,d21941
Sophie,Laloy,d10751
Ted,Bourne,d2114
 Mary,Robertson,d16667
 Banks,Tarver,d19599
Eija-Liisa,Ahtila,d156
Mark,Cartier,d2954
Jamal,Joseph,d9277
Jorge,Durán,d5019
 Nacho La,Casa(co-director),d2967
Alex,Grossman,d7190
Vera,Krichevskaya,d10463
Martin,Hodara,d8181
Xavier,Seron,d17960
Keirda,Bahruth,d927
Michael Ryan,Hahn,d7422
Ray,Manzarek,d12312
Pierre,Lamoureux,d10780
Scott,Aukerman,d788
 Akiva,Schaffer,d17558
Markus,Sehr,d17872
Fabio,Guaglione,d7230
 Fabio,Resinaro,d16426
Emmanuel,Finkiel,d5683
Fraser,Watson,d20913
Ilya,Motyleff,d13781
 Sidney M.,Goldin,d6774
David,Cánovas,d4157
Josh,Locy,d11669
Otto,Brower,d2375
Ben,Browder,d2373
Maurice,Lemaître,d11244
Eiji,Okuda,d14675
Yasuhiro,Yoshida,d21736
Oren,Shai,d18013
Chung-ryoul,Lee,d11097
Tom,Geens,d6407
Tien-Yu,Fu,d6102
Johnny,Burke,d2527
 Andrew,Hinton,d8128
Kurt,Mündl,d14002
 Andreas,Prochaska,d15898
Nobuo,Mizuta,d13441
Hillman,Curtis(co-director),d4131
 Ben,Nabors(co-director),d14009
 Stefan,Sagmeister(co-director),d17209
Anton,Bilzho,d1742
Hrund,Gunnsteinsdottir,d7297
 Kristín,Ólafsdóttir,d22062
Joëlle,Oosterlinck,d14759
Dan,Forrer,d5875
Aniruddha Roy,Chowdhury,d3349
Arno,Hagers,d7407
 Erik,Lieshout,d11502
 Reinier van,Brummelen,d2440
Vimukthi,Jayasundara,d9009
Michael,Fiore(co-director),d5698
 Erik,Sharkey(co-director),d18056
Adilkhan,Yerzhanov,d21691
Omar,Regan,d16336
Brittany,Goodwin,d6841
Sung-il,Jung,d9372
Tanwarin,Sukkhapisit,d19280
Rachyd,Kusolkulsiri,d10623
Shoko,Nakajima,d14051
Nithiwat,Tharatorn,d19749
Roland,Vranik,d20678
Beyoncé,Beyoncé,d1669
 Kahlil,Joseph,d9274
 Melina,Matsoukas,d12627
 Dikayl,Rimmasch,d16567
 Todd,Tourso,d20006
 Jonas,Åkerlund,d22055
Tony,Stone,d19162
Antoine,Cuypers,d4143
Ondrej,Hudecek,d8473
Afia,Nathaniel,d14106
Jake,Witzenfeld,d21414
Ritu,Sarin(co-director),d17425
 Tenzing,Sonam(co-director),d18770
Maria Jose,Cuevas,d4069
Heather,Rae,d16094
Kunle,Afolayan,d118
Jenny,Gage,d6205
Sean,Gullette,d7282
 Deidre,Schoo,d17693
Roxy,Shih,d18183
Vatroslav,Mimica,d13326
Dave,Jackson,d8859
James,Bickert,d1714
Benjamin,Cooper,d3779
Joel David,Moore,d13605
Cheol-ha,Lee,d11093
Jo,Kyu-Jang,d10664
Riki,Okamura,d14666
Tatsushi,Ohmori,d14655
Junji,Sakamoto,d17232
Osamu,Minorikawa,d13359
Alain,Monne,d13535
David,Kittredge,d10122
Marti,Noxon,d14466
Sally,Wainwright,d20741
Jian,Liu,d11630
Petrus,Cariry,d2865
Anne,Hamilton,d7507
Marcel,Gisler,d6628
Ronnie,Khalil,d9883
 Monroe,Mann,d12277
 Jorge,Valdés-Iga,d20348
Alan,Holly,d8250
